2018-01-01  10
2018-01-02   4
2018-01-03   2
2018-01-04   3
2018-01-05   4
2018-01-06   2
2018-01-07   2
2018-01-08   9
2018-01-09   9
2018-01-10   3
2018-01-11   2
2018-01-12   3
2018-01-13   6
2018-01-14  13
2018-01-15   9
2018-01-16   4
2018-01-17   1
2018-01-18   1
2018-01-19   7
2018-01-20   7
2018-01-21   9
2018-01-22  11
2018-01-23   4
2018-01-24   9
2018-01-25   9
2018-01-26   7
2018-01-27   6
2018-01-28   3
2018-01-29   3
2018-01-30   3
2018-01-31   6
2018-02-01   4
2018-02-02   3
2018-02-03   3
2018-02-04   3
2018-02-05   8
2018-02-06   4
2018-02-07   2
2018-02-08   2
2018-02-09   4
2018-02-10   6
2018-02-11   2
2018-02-12   3
2018-02-13   2
2018-02-14   2
2018-02-15  11
2018-02-16   7
2018-02-17  11
2018-02-18  13
2018-02-19  16
2018-02-20   3
2018-02-21   2
2018-02-22  10
2018-02-23  15
2018-02-24   8
2018-02-25   3
2018-02-26   6
2018-02-27  18
2018-02-28   6
2018-03-01   6
2018-03-02   4
2018-03-03   5
2018-03-04   6
2018-03-05   4
2018-03-06   4
2018-03-07   3
2018-03-08   3
2018-03-09  10
2018-03-10  12
2018-03-11   4
2018-03-12   2
2018-03-13   2
2018-03-14  10
2018-03-15  15
2018-03-16  18
2018-03-17  14
2018-03-18  22
2018-03-19  14
2018-03-20   7
2018-03-21   4
2018-03-22   6
2018-03-23  15
2018-03-24   8
2018-03-25  16
2018-03-26  10
2018-03-27   8
2018-03-28   2
2018-03-29   3
2018-03-30   4
2018-03-31   6
2018-04-01   4
2018-04-02   4
2018-04-03   2
2018-04-04   4
2018-04-05   8
2018-04-06   3
2018-04-07   4
2018-04-08   5
2018-04-09  11
2018-04-10  17
2018-04-11  12
2018-04-12   8
2018-04-13   8
2018-04-14   5
2018-04-15   5
2018-04-16   2
2018-04-17   3
2018-04-18   5
2018-04-19   2
2018-04-20  43
2018-04-21  12
2018-04-22   5
2018-04-23   6
2018-04-24   4
2018-04-25   4
2018-04-26   4
2018-04-27   5
2018-04-28   3
2018-04-29   3
2018-04-30   5
2018-05-01   2
2018-05-02   4
2018-05-03   3
2018-05-04   4
2018-05-05  23
2018-05-06  26
2018-05-07  16
2018-05-08  14
2018-05-09  14
2018-05-10  11
2018-05-11  14
2018-05-12   8
2018-05-13   7
2018-05-14   4
2018-05-15   3
2018-05-16   3
2018-05-17  10
2018-05-18   4
2018-05-19   2
2018-05-20   2
2018-05-21   2
2018-05-22   4
2018-05-23   8
2018-05-24   3
2018-05-25   3
2018-05-26   3
2018-05-27   3
2018-05-28   4
2018-05-29   3
2018-05-30   4
2018-05-31  12
2018-06-01  23
2018-06-02  16
2018-06-03   8
2018-06-04   4
2018-06-05   5
2018-06-06   6
2018-06-07   5
2018-06-08   4
2018-06-09   3
2018-06-10   2
2018-06-11   3
2018-06-12   3
2018-06-13   4
2018-06-14   4
2018-06-15   3
2018-06-16   2
2018-06-17   4
2018-06-18  16
2018-06-19   5
2018-06-20   5
2018-06-21   3
2018-06-22   3
2018-06-23  18
2018-06-24   6
2018-06-25  12
2018-06-26  20
2018-06-27   6
2018-06-28   5
2018-06-29   3
2018-06-30   3
2018-07-01   2
2018-07-02   2
2018-07-03   2
2018-07-04   4
2018-07-05  17
2018-07-06   7
2018-07-07   5
2018-07-08   4
2018-07-09   2
2018-07-10   6
2018-07-11   7
2018-07-12   7
2018-07-13   5
2018-07-14   4
2018-07-15   3
2018-07-16   7
2018-07-17   7
2018-07-18   3
2018-07-19   3
2018-07-20   6
2018-07-21  10
2018-07-22   4
2018-07-23   3
2018-07-24  17
2018-07-25   8
2018-07-26   3
2018-07-27   3
2018-07-28   4
2018-07-29   4
2018-07-30   4
2018-07-31   4
2018-08-01   5
2018-08-02   5
2018-08-03   5
2018-08-04   4
2018-08-05   4
2018-08-06   3
2018-08-07   9
2018-08-08   4
2018-08-09   4
2018-08-10   3
2018-08-11  10
2018-08-12   5
2018-08-13   4
2018-08-14   3
2018-08-15  13
2018-08-16  10
2018-08-17  12
2018-08-18   9
2018-08-19   7
2018-08-20  14
2018-08-21   7
2018-08-22   5
2018-08-23   4
2018-08-24   4
2018-08-25  12
2018-08-26  67
2018-08-27  25
2018-08-28   8
2018-08-29   5
2018-08-30   3
2018-08-31   4
2018-09-01   4
2018-09-02   4
2018-09-03   4
2018-09-04   8
2018-09-05  10
2018-09-06   4
2018-09-07   4
2018-09-08   4
2018-09-09   6
2018-09-10  20
2018-09-11  35
2018-09-12   9
2018-09-13  17
2018-09-14  14
2018-09-15   7
2018-09-16   5
2018-09-17  11
2018-09-18   5
2018-09-19   3
2018-09-20   1
2018-09-21   7
2018-09-22  27
2018-09-23  10
2018-09-24   6
2018-09-25  10
2018-09-26   7
2018-09-27   6
2018-09-28   7
2018-09-29   9
2018-09-30   5
2018-10-01   8
2018-10-02   7
2018-10-03   4
2018-10-04   4
2018-10-05   8
2018-10-06   4
2018-10-07  24
2018-10-08  19
2018-10-09  16
2018-10-10  15
2018-10-11   9
2018-10-12   5
2018-10-13  13
2018-10-14   5
2018-10-15  10
2018-10-16   5
2018-10-17   2
2018-10-18   0
2018-10-19   2
2018-10-20   1
2018-10-21   4
2018-10-22   5
2018-10-23   3
2018-10-24   3
2018-10-25   5
2018-10-26   6
2018-10-27   3
2018-10-28   3
2018-10-29   1
2018-10-30   3
2018-10-31   3
2018-11-01   4
2018-11-02   4
2018-11-03   3
2018-11-04  16
2018-11-05  32
2018-11-06   7
2018-11-07   9
2018-11-08  11
2018-11-09  11
2018-11-10  13
2018-11-11   7
2018-11-12   9
2018-11-13   3
2018-11-14   3
2018-11-15   1
2018-11-16   1
2018-11-17   1
2018-11-18   2
2018-11-19   4
2018-11-20   6
2018-11-21   4
2018-11-22   2
2018-11-23   2
2018-11-24   3
2018-11-25   3
2018-11-26   2
2018-11-27   5
2018-11-28   2
2018-11-29   2
2018-11-30   2
2018-12-01   6
2018-12-02  11
2018-12-03   8
2018-12-04   8
2018-12-05   4
2018-12-06   5
2018-12-07   9
2018-12-08  10
2018-12-09   9
2018-12-10  10
2018-12-11   8
2018-12-12   4
2018-12-13   1
2018-12-14   2
2018-12-15   1
2018-12-16   2
2018-12-17   5
2018-12-18   6
2018-12-19   5
2018-12-20  11
2018-12-21   4
2018-12-22   2
2018-12-23   2
2018-12-24   2
2018-12-25   3
2018-12-26   2
2018-12-27   3
2018-12-28  22
2018-12-29   9
2018-12-30   9
2018-12-31   7
