2001-01-01   2
2001-01-02   4
2001-01-03   8
2001-01-04  11
2001-01-05   5
2001-01-06   4
2001-01-07   5
2001-01-08  10
2001-01-09   5
2001-01-10   5
2001-01-11   7
2001-01-12   7
2001-01-13   6
2001-01-14   8
2001-01-15   6
2001-01-16   6
2001-01-17   6
2001-01-18   4
2001-01-19   4
2001-01-20   9
2001-01-21  19
2001-01-22  12
2001-01-23  18
2001-01-24  20
2001-01-25   6
2001-01-26  11
2001-01-27   4
2001-01-28   8
2001-01-29  16
2001-01-30   3
2001-01-31  18
2001-02-01   8
2001-02-02   6
2001-02-03   1
2001-02-04   1
2001-02-05   3
2001-02-06  14
2001-02-07   6
2001-02-08   6
2001-02-09   5
2001-02-10   6
2001-02-11   6
2001-02-12   6
2001-02-13  25
2001-02-14  19
2001-02-15   5
2001-02-16   3
2001-02-17   2
2001-02-18   3
2001-02-19   4
2001-02-20   7
2001-02-21   6
2001-02-22   5
2001-02-23  10
2001-02-24   4
2001-02-25   2
2001-02-26  10
2001-02-27  12
2001-02-28   9
2001-03-01   6
2001-03-02   8
2001-03-03  15
2001-03-04  19
2001-03-05  20
2001-03-06   7
2001-03-07   9
2001-03-08   6
2001-03-09   6
2001-03-10   5
2001-03-11   4
2001-03-12  11
2001-03-13   9
2001-03-14   7
2001-03-15   2
2001-03-16   2
2001-03-17   4
2001-03-18   8
2001-03-19  37
2001-03-20  74
2001-03-21   8
2001-03-22  12
2001-03-23  28
2001-03-24  11
2001-03-25   6
2001-03-26   4
2001-03-27  27
2001-03-28  44
2001-03-29  22
2001-03-30  12
2001-03-31 192
2001-04-01  38
2001-04-02  22
2001-04-03   6
2001-04-04  23
2001-04-05  19
2001-04-06  13
2001-04-07  20
2001-04-08  63
2001-04-09  20
2001-04-10  11
2001-04-11  85
2001-04-12  50
2001-04-13  50
2001-04-14  18
2001-04-15  13
2001-04-16   8
2001-04-17   6
2001-04-18  50
2001-04-19   6
2001-04-20   6
2001-04-21   8
2001-04-22  37
2001-04-23  16
2001-04-24   6
2001-04-25   6
2001-04-26   6
2001-04-27   4
2001-04-28  40
2001-04-29  13
2001-04-30   1
2001-05-01   3
2001-05-02   5
2001-05-03   6
2001-05-04   7
2001-05-05   3
2001-05-06   5
2001-05-07  12
2001-05-08  16
2001-05-09  39
2001-05-10  23
2001-05-11   6
2001-05-12  30
2001-05-13  27
2001-05-14  11
2001-05-15  11
2001-05-16   7
2001-05-17   6
2001-05-18   8
2001-05-19  10
2001-05-20   5
2001-05-21   4
2001-05-22   7
2001-05-23   9
2001-05-24   5
2001-05-25   7
2001-05-26   5
2001-05-27   8
2001-05-28  18
2001-05-29   9
2001-05-30   3
2001-05-31   2
2001-06-01   9
2001-06-02  22
2001-06-03   6
2001-06-04   7
2001-06-05   5
2001-06-06   6
2001-06-07   9
2001-06-08   7
2001-06-09  25
2001-06-10  20
2001-06-11   8
2001-06-12   4
2001-06-13   8
2001-06-14   7
2001-06-15   7
2001-06-16   5
2001-06-17   7
2001-06-18  36
2001-06-19  12
2001-06-20  11
2001-06-21  13
2001-06-22   5
2001-06-23   5
2001-06-24   7
2001-06-25   6
2001-06-26  13
2001-06-27   6
2001-06-28   2
2001-06-29   3
2001-06-30   6
2001-07-01   7
2001-07-02   4
2001-07-03   6
2001-07-04   6
2001-07-05  12
2001-07-06   8
2001-07-07   5
2001-07-08  14
2001-07-09  10
2001-07-10   9
2001-07-11   7
2001-07-12   6
2001-07-13   6
2001-07-14  12
2001-07-15  10
2001-07-16  13
2001-07-17  16
2001-07-18   8
2001-07-19   7
2001-07-20   4
2001-07-21   4
2001-07-22   8
2001-07-23   9
2001-07-24  12
2001-07-25  20
2001-07-26  10
2001-07-27   6
2001-07-28   3
2001-07-29   5
2001-07-30   7
2001-07-31  26
2001-08-01   9
2001-08-02   6
2001-08-03  12
2001-08-04   6
2001-08-05  21
2001-08-06  17
2001-08-07   7
2001-08-08   6
2001-08-09   7
2001-08-10   6
2001-08-11   4
2001-08-12  12
2001-08-13  22
2001-08-14  10
2001-08-15   5
2001-08-16   3
2001-08-17  42
2001-08-18  15
2001-08-19   8
2001-08-20   6
2001-08-21  13
2001-08-22  19
2001-08-23   8
2001-08-24   3
2001-08-25  10
2001-08-26  10
2001-08-27  13
2001-08-28  11
2001-08-29   5
2001-08-30  10
2001-08-31  12
2001-09-01   4
2001-09-02   4
2001-09-03  17
2001-09-04  15
2001-09-05   8
2001-09-06   5
2001-09-07   3
2001-09-08   6
2001-09-09   4
2001-09-10   3
2001-09-11   9
2001-09-12  12
2001-09-13  18
2001-09-14   9
2001-09-15  20
2001-09-16   8
2001-09-17   6
2001-09-18  11
2001-09-19   9
2001-09-20   4
2001-09-21   4
2001-09-22   8
2001-09-23  41
2001-09-24   8
2001-09-25  33
2001-09-26  26
2001-09-27  11
2001-09-28  14
2001-09-29  28
2001-09-30  29
2001-10-01  48
2001-10-02  52
2001-10-03  69
2001-10-04  17
2001-10-05   8
2001-10-06   7
2001-10-07   3
2001-10-08  16
2001-10-09  18
2001-10-10   7
2001-10-11  21
2001-10-12  34
2001-10-13  11
2001-10-14  13
2001-10-15  10
2001-10-16   7
2001-10-17   4
2001-10-18   3
2001-10-19   9
2001-10-20  11
2001-10-21  57
2001-10-22  96
2001-10-23  17
2001-10-24   2
2001-10-25   7
2001-10-26   4
2001-10-27   6
2001-10-28  44
2001-10-29  14
2001-10-30   7
2001-10-31  12
2001-11-01  24
2001-11-02   5
2001-11-03   2
2001-11-04   5
2001-11-05  21
2001-11-06 142
2001-11-07  19
2001-11-08   6
2001-11-09   5
2001-11-10   7
2001-11-11   5
2001-11-12   2
2001-11-13   4
2001-11-14   3
2001-11-15   9
2001-11-16   7
2001-11-17  13
2001-11-18  10
2001-11-19  20
2001-11-20   8
2001-11-21   4
2001-11-22   9
2001-11-23  13
2001-11-24 104
2001-11-25   8
2001-11-26   4
2001-11-27   2
2001-11-28   2
2001-11-29   3
2001-11-30   2
2001-12-01   7
2001-12-02   4
2001-12-03   8
2001-12-04  10
2001-12-05  11
2001-12-06  11
2001-12-07   6
2001-12-08   6
2001-12-09   3
2001-12-10   4
2001-12-11   4
2001-12-12  11
2001-12-13   3
2001-12-14   4
2001-12-15   9
2001-12-16  10
2001-12-17  16
2001-12-18   9
2001-12-19   8
2001-12-20   4
2001-12-21  14
2001-12-22   8
2001-12-23   7
2001-12-24  23
2001-12-25   9
2001-12-26   6
2001-12-27   7
2001-12-28   4
2001-12-29  11
2001-12-30  21
2001-12-31  15
