2017-01-01  12
2017-01-02   6
2017-01-03  11
2017-01-04  10
2017-01-05  17
2017-01-06  14
2017-01-07  20
2017-01-08  16
2017-01-09  11
2017-01-10  10
2017-01-11   7
2017-01-12   4
2017-01-13   4
2017-01-14   4
2017-01-15   4
2017-01-16   2
2017-01-17   3
2017-01-18  14
2017-01-19  10
2017-01-20  10
2017-01-21  10
2017-01-22   9
2017-01-23   4
2017-01-24   2
2017-01-25   5
2017-01-26  11
2017-01-27  20
2017-01-28   9
2017-01-29   6
2017-01-30   6
2017-01-31  22
2017-02-01  28
2017-02-02  21
2017-02-03  18
2017-02-04  10
2017-02-05  15
2017-02-06  12
2017-02-07   7
2017-02-08   4
2017-02-09   6
2017-02-10   7
2017-02-11   4
2017-02-12   3
2017-02-13   5
2017-02-14   1
2017-02-15   2
2017-02-16   8
2017-02-17  19
2017-02-18  16
2017-02-19  10
2017-02-20   9
2017-02-21   4
2017-02-22   9
2017-02-23  10
2017-02-24  18
2017-02-25   6
2017-02-26   2
2017-02-27   7
2017-02-28   8
2017-03-01  35
2017-03-02  32
2017-03-03  18
2017-03-04  20
2017-03-05  18
2017-03-06  23
2017-03-07  14
2017-03-08  12
2017-03-09  13
2017-03-10  10
2017-03-11   5
2017-03-12   8
2017-03-13   2
2017-03-14   4
2017-03-15   6
2017-03-16   4
2017-03-17   2
2017-03-18   2
2017-03-19   2
2017-03-20   1
2017-03-21  24
2017-03-22  24
2017-03-23   9
2017-03-24   5
2017-03-25   3
2017-03-26   3
2017-03-27  46
2017-03-28  27
2017-03-29  20
2017-03-30  19
2017-03-31  27
2017-04-01  15
2017-04-02   7
2017-04-03   4
2017-04-04  19
2017-04-05   8
2017-04-06   6
2017-04-07   9
2017-04-08  15
2017-04-09  15
2017-04-10   4
2017-04-11  10
2017-04-12   5
2017-04-13   4
2017-04-14  11
2017-04-15   6
2017-04-16   3
2017-04-17   3
2017-04-18   6
2017-04-19  14
2017-04-20  28
2017-04-21  17
2017-04-22  47
2017-04-23  36
