1999-01-01   6
1999-01-02   7
1999-01-03   4
1999-01-04   7
1999-01-05   8
1999-01-06  10
1999-01-07   9
1999-01-08  17
1999-01-09  11
1999-01-10   6
1999-01-11   6
1999-01-12   5
1999-01-13  40
1999-01-14  29
1999-01-15  20
1999-01-16   8
1999-01-17   6
1999-01-18   5
1999-01-19   4
1999-01-20   8
1999-01-21   6
1999-01-22  14
1999-01-23  21
1999-01-24  17
1999-01-25   9
1999-01-26   5
1999-01-27   9
1999-01-28   7
1999-01-29   7
1999-01-30   4
1999-01-31   3
1999-02-01   0
1999-02-02   1
1999-02-03   5
1999-02-04   9
1999-02-05  10
1999-02-06  12
1999-02-07  13
1999-02-08   6
1999-02-09   3
1999-02-10   6
1999-02-11  20
1999-02-12  24
1999-02-13   8
1999-02-14   8
1999-02-15  15
1999-02-16   4
1999-02-17  17
1999-02-18  80
1999-02-19  40
1999-02-20   3
1999-02-21   4
1999-02-22   6
1999-02-23   9
1999-02-24   9
1999-02-25   6
1999-02-26   1
1999-02-27   4
1999-02-28  17
1999-03-01  41
1999-03-02  22
1999-03-03  16
1999-03-04  30
1999-03-05  16
1999-03-06  13
1999-03-07  22
1999-03-08  12
1999-03-09  21
1999-03-10  34
1999-03-11  15
1999-03-12  11
1999-03-13   6
1999-03-14  15
1999-03-15  14
1999-03-16   3
1999-03-17   5
1999-03-18   6
1999-03-19   6
1999-03-20   5
1999-03-21   5
1999-03-22   3
1999-03-23   6
1999-03-24   4
1999-03-25   8
1999-03-26   6
1999-03-27   4
1999-03-28   6
1999-03-29  28
1999-03-30  22
1999-03-31  15
1999-04-01  12
1999-04-02  10
1999-04-03  10
1999-04-04  14
1999-04-05  12
1999-04-06  10
1999-04-07  11
1999-04-08   8
1999-04-09   6
1999-04-10  16
1999-04-11  10
1999-04-12   8
1999-04-13   3
1999-04-14   7
1999-04-15   4
1999-04-16  18
1999-04-17  47
1999-04-18   6
1999-04-19  12
1999-04-20  24
1999-04-21  12
1999-04-22   4
1999-04-23   5
1999-04-24   6
1999-04-25   4
1999-04-26   6
1999-04-27  14
1999-04-28  19
1999-04-29  24
1999-04-30  23
1999-05-01  21
1999-05-02  11
1999-05-03   8
1999-05-04   4
1999-05-05   7
1999-05-06   9
1999-05-07   7
1999-05-08   4
1999-05-09   5
1999-05-10   4
1999-05-11   2
1999-05-12   8
1999-05-13  25
1999-05-14   8
1999-05-15   6
1999-05-16   3
1999-05-17   2
1999-05-18  27
1999-05-19  10
1999-05-20   7
1999-05-21   5
1999-05-22   3
1999-05-23   8
1999-05-24  11
1999-05-25  15
1999-05-26   6
1999-05-27   7
1999-05-28   7
1999-05-29   3
1999-05-30   4
1999-05-31   2
1999-06-01   6
1999-06-02  10
1999-06-03   7
1999-06-04   8
1999-06-05   4
1999-06-06   3
1999-06-07   5
1999-06-08  13
1999-06-09  14
1999-06-10   4
1999-06-11   4
1999-06-12   5
1999-06-13   4
1999-06-14   2
1999-06-15   6
1999-06-16   7
1999-06-17   6
1999-06-18   6
1999-06-19   4
1999-06-20   2
1999-06-21   2
1999-06-22   2
1999-06-23   4
1999-06-24   4
1999-06-25   3
1999-06-26  18
1999-06-27  25
1999-06-28  26
1999-06-29   7
1999-06-30   3
1999-07-01   6
1999-07-02  26
1999-07-03   9
1999-07-04   2
1999-07-05   2
1999-07-06   8
1999-07-07   4
1999-07-08   6
1999-07-09   4
1999-07-10   4
1999-07-11   4
1999-07-12  10
1999-07-13   4
1999-07-14   5
1999-07-15   8
1999-07-16   4
1999-07-17   3
1999-07-18   4
1999-07-19   4
1999-07-20   5
1999-07-21  14
1999-07-22  25
1999-07-23  11
1999-07-24  11
1999-07-25   8
1999-07-26   6
1999-07-27   5
1999-07-28   9
1999-07-29   6
1999-07-30  53
1999-07-31  28
1999-08-01   8
1999-08-02   6
1999-08-03   4
1999-08-04  10
1999-08-05   7
1999-08-06  15
1999-08-07  10
1999-08-08   7
1999-08-09  13
1999-08-10   5
1999-08-11   6
1999-08-12   8
1999-08-13   8
1999-08-14   4
1999-08-15  19
1999-08-16  29
1999-08-17  29
1999-08-18  28
1999-08-19  24
1999-08-20  36
1999-08-21   5
1999-08-22  12
1999-08-23  31
1999-08-24  29
1999-08-25   9
1999-08-26  16
1999-08-27  13
1999-08-28  12
1999-08-29  10
1999-08-30  23
1999-08-31  22
1999-09-01  20
1999-09-02   9
1999-09-03  15
1999-09-04  11
1999-09-05   6
1999-09-06   5
1999-09-07  18
1999-09-08   8
1999-09-09   9
1999-09-10  16
1999-09-11  10
1999-09-12  31
1999-09-13  46
1999-09-14  21
1999-09-15  27
1999-09-16  31
1999-09-17  16
1999-09-18  13
1999-09-19   9
1999-09-20   8
1999-09-21  11
1999-09-22  50
1999-09-23  28
1999-09-24   5
1999-09-25   4
1999-09-26  20
1999-09-27  43
1999-09-28  27
1999-09-29  25
1999-09-30  26
1999-10-01   9
1999-10-02  13
1999-10-03   8
1999-10-04  17
1999-10-05  18
1999-10-06   6
1999-10-07   5
1999-10-08   7
1999-10-09   6
1999-10-10  33
1999-10-11  29
1999-10-12  46
1999-10-13  23
1999-10-14  31
1999-10-15  31
1999-10-16  26
1999-10-17  21
1999-10-18   6
1999-10-19   6
1999-10-20   3
1999-10-21  20
1999-10-22  91
1999-10-23  32
1999-10-24  26
1999-10-25  16
1999-10-26  10
1999-10-27  19
1999-10-28  21
1999-10-29   9
1999-10-30   6
1999-10-31  10
1999-11-01  10
1999-11-02   7
1999-11-03   5
1999-11-04   5
1999-11-05   5
1999-11-06  10
1999-11-07  31
1999-11-08  29
1999-11-09  28
1999-11-10  18
1999-11-11  26
1999-11-12  10
1999-11-13  43
1999-11-14  11
1999-11-15   5
1999-11-16  14
1999-11-17  12
1999-11-18  17
1999-11-19  12
1999-11-20   9
1999-11-21  12
1999-11-22  11
1999-11-23  19
1999-11-24  21
1999-11-25  18
1999-11-26   4
1999-11-27   2
1999-11-28   8
1999-11-29   4
1999-11-30  10
1999-12-01   5
1999-12-02   5
1999-12-03  16
1999-12-04  30
1999-12-05  20
1999-12-06  18
1999-12-07  16
1999-12-08  14
1999-12-09  14
1999-12-10  10
1999-12-11   7
1999-12-12  11
1999-12-13  26
1999-12-14   3
1999-12-15   4
1999-12-16   5
1999-12-17   7
1999-12-18   6
1999-12-19   5
1999-12-20   3
1999-12-21   2
1999-12-22   1
1999-12-23   2
1999-12-24  11
1999-12-25  10
1999-12-26   2
1999-12-27   7
1999-12-28   8
1999-12-29   8
1999-12-30  11
1999-12-31  36
