2019-01-01   5
2019-01-02   0
2019-01-03   1
2019-01-04   9
2019-01-05  16
2019-01-06   9
2019-01-07   6
2019-01-08   6
2019-01-09   4
2019-01-10   3
2019-01-11   6
2019-01-12   2
2019-01-13   2
2019-01-14   6
2019-01-15   5
2019-01-16   5
2019-01-17   6
2019-01-18   5
2019-01-19   4
2019-01-20   3
2019-01-21   3
2019-01-22   3
2019-01-23  12
2019-01-24  17
2019-01-25  12
2019-01-26   7
2019-01-27   4
2019-01-28   1
2019-01-29   2
2019-01-30   1
2019-01-31  14
2019-02-01  15
2019-02-02  16
2019-02-03  10
2019-02-04   5
2019-02-05   5
2019-02-06   8
2019-02-07   4
2019-02-08   8
2019-02-09   9
2019-02-10   5
2019-02-11   8
2019-02-12   4
2019-02-13  13
2019-02-14   9
2019-02-15   3
2019-02-16   3
2019-02-17   3
2019-02-18   6
2019-02-19   2
2019-02-20   3
2019-02-21  10
2019-02-22   3
2019-02-23   2
2019-02-24   1
2019-02-25   1
2019-02-26   2
2019-02-27  11
2019-02-28  23
2019-03-01  23
2019-03-02  13
2019-03-03   6
2019-03-04   6
2019-03-05   4
2019-03-06   7
2019-03-07   6
2019-03-08   4
2019-03-09   4
2019-03-10   3
2019-03-11   2
2019-03-12   6
2019-03-13   4
2019-03-14   7
2019-03-15   7
2019-03-16  12
2019-03-17  15
2019-03-18   2
2019-03-19   6
2019-03-20   5
2019-03-21   2
2019-03-22   1
2019-03-23   1
2019-03-24   1
2019-03-25   4
2019-03-26   4
2019-03-27   6
2019-03-28   9
2019-03-29   6
2019-03-30   3
2019-03-31   9
2019-04-01   6
2019-04-02   6
2019-04-03  10
2019-04-04  10
2019-04-05  12
2019-04-06   7
2019-04-07   4
2019-04-08  11
2019-04-09   9
2019-04-10  14
2019-04-11   6
2019-04-12   7
2019-04-13   7
2019-04-14   4
2019-04-15   6
2019-04-16   5
2019-04-17   3
2019-04-18   2
2019-04-19   4
2019-04-20   4
2019-04-21   3
2019-04-22   3
2019-04-23   7
2019-04-24   6
2019-04-25   4
2019-04-26   3
2019-04-27   5
2019-04-28   4
2019-04-29   4
2019-04-30   4
