  4      0.00000    297.65954     82.49429         78.10745   -118.47007     54.44503   20370730.84500     76.28407     13.02710
  4      0.00000    297.65954     82.49429         78.10745      8.22975     54.28922   20281546.18481     76.28407     11.44568
  4      0.00000    297.65954     82.49429         78.10745   -158.03378     24.04834   20275295.42853     76.28407     35.40907
  4      0.00000    297.65954     82.49429         78.10745    -30.85946     41.03549   19953770.93029     76.28407     13.53828
  4      0.00000    297.65954     82.49429         78.10745    -99.26126     34.47494   20275286.47542     76.28407     19.19243
  4      0.00000    297.65954     82.49429         78.10745     -5.47161     51.57928   19994698.66706     76.28407     11.60684
  4      0.00000    297.65954     82.49429         78.10745     33.30049     22.84344   20060711.26384     76.28407     19.59510
  4      0.00000    297.65954     82.49429         78.10745    -85.45977     29.51741   20471500.68210     76.28407     20.87931
  4      0.00000    297.65954     82.49429         78.10745   -176.94391     53.17086   20107404.95591     76.28407     15.54958
  4      0.00000    297.65954     82.49429         78.10745    -54.28282     48.42586   20238134.78435     76.28407     12.44713
  4      0.00000    297.65954     82.49429         78.10745     85.59429     36.63852   20015444.55594     76.28407     21.34683
  4      0.00000    297.65954     82.49429         78.10745    130.02879     44.16047   20160382.94083     76.28407     21.22854
  4      0.16667    297.65954     82.49429         78.10745   -112.66677     55.82591   20371141.83270     76.28407     12.46598
  4      0.16667    297.65954     82.49429         78.10745     14.24147     54.98685   20285085.31769     76.28407     11.31944
  4      0.16667    297.65954     82.49429         78.10745   -156.90423     20.37693   20287358.64328     76.28407     39.76079
  4      0.16667    297.65954     82.49429         78.10745    -27.85435     44.13409   19947565.30199     76.28407     12.58832
  4      0.16667    297.65954     82.49429         78.10745    -97.38978     37.98639   20288846.87268     76.28407     17.19215
  4      0.16667    297.65954     82.49429         78.10745      0.03970     52.91655   19999092.76947     76.28407     11.28684
  4      0.16667    297.65954     82.49429         78.10745    -84.45373     25.71346   20445314.11361     76.28407     23.08645
  4      0.16667    297.65954     82.49429         78.10745   -171.11179     54.20455   20108689.47980     76.28407     14.95244
  4      0.16667    297.65954     82.49429         78.10745    -50.88990     45.46660   20231308.44108     76.28407     12.89732
  4      0.16667    297.65954     82.49429         78.10745     87.91310     40.02510   20026847.90985     76.28407     20.20145
